"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CH","2025-04-02","89.6","2.66","5.85","Crochet, Garrett",657656,676979,,"ball",,,,,14,"Ball","R","R","L","BAL","BOS","B",,,0,2,2025,"1.72","0.99","1.89","2.3",,,,1,7,"Bot",,,,,,,-5.5961474457624485,-130.31125664786208,-4.857856759842072,20.706730861067697,30.205085622403313,-20.01760053492997,"3.37","1.62",,,,"89.9",2113,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.76",,,,,,,,50,3,"Changeup",0,3,0,3,3,0,0,3,"Standard","Standard",119,"0.002","0.017",,,,"-0.017",,-3,-3,0.093,0.093,26,30,26,31,3,2,6,2,6,3,"1.87","1.72","-1.72","25.8",,,,,
"FF","2025-04-02","94.8","2.79","5.95","Crochet, Garrett",657656,676979,,"foul",,,,,6,"Foul","R","R","L","BAL","BOS","S",,,0,1,2025,"1.15","1.35","0.54","2.77",,,,1,7,"Bot",,,,,,,-8.503258051958882,-137.77527414714396,-5.681463131136054,16.524048968416253,30.33003958236221,-13.91345066608506,"3.34","1.56",207,"76.1",52,"95.2",2373,"6.6",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.92",,,,,,,,50,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",127,"-0.004","-0.052","68.0","6.6",,"0.052","88.0",-3,-3,0.097,0.097,26,30,26,31,3,2,6,2,6,3,"1.19","1.15","-1.15","23.5",9.192322544318545,20.38507879242248,34.86041037980185,44.475648709824796,22.498445057536497
"FC","2025-04-02","90.7","2.52","6.22","Crochet, Garrett",657656,676979,,"called_strike",,,,,6,"Called Strike","R","R","L","BAL","BOS","S",,,0,0,2025,"-0.48","0.6","0.42","2.37",,,,1,7,"Bot",,,,,,,-4.264855532553625,-132.03898616227704,-5.051233699838774,-4.734837948614457,27.186866589154608,-24.27099199360748,"3.46","1.67",,,,"91.5",2578,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.83",,,,,,,,50,1,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",188,"-0.003","-0.039",,,,"0.039",,-3,-3,0.1,0.1,26,30,26,31,3,2,6,2,6,3,"2.16","-0.48","0.48","35.2",,,,,
"FC","2025-04-02","89.5","2.32","6.26","Crochet, Garrett",663624,676979,"field_out","hit_into_play",,,,,11,"Ryan Mountcastle grounds out, third baseman Alex Bregman to first baseman Triston Casas.","R","R","L","BAL","BOS","X",5,"ground_ball",0,2,2025,"-0.44","0.62","-1.11","3.02",,,,0,7,"Bot",93.61,156.7,,,,,-7.602336549048415,-130.12651948412125,-3.3239276946595844,-3.349027033332848,27.310108764524788,-24.631271527515267,"3.62","1.82",10,"73",-17,"90.1",2578,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.8",0.048,0.051,"0",1,0,0,2,49,3,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",220,"-0.018","-0.165","70.7","6.7",0.048,"0.165","88.0",-3,-3,0.118,0.118,26,28,26,28,3,2,6,2,6,1,"2.23","-0.44","0.44","33.9",2.513849950277282,3.100633836299896,38.47565507558549,28.657431914095127,26.420381106088193
"FC","2025-04-02","91.2","2.47","6.27","Crochet, Garrett",663624,676979,,"called_strike",,,,,6,"Called Strike","R","R","L","BAL","BOS","S",,,0,1,2025,"-0.47","0.81","0.53","2.68",,,,0,7,"Bot",,,,,,,-3.890748987370482,-132.83317925612772,-4.9392189477748465,-4.813212803555659,27.900505431242713,-21.6793448975901,"3.8","1.86",,,,"91.9",2525,"6.6",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.86",,,,,,,,49,2,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",186,"-0.006","-0.055",,,,"0.055",,-3,-3,0.124,0.124,26,28,26,28,3,2,6,2,6,1,"1.92","-0.47","0.47","31.6",,,,,
"FF","2025-04-02","94.5","2.78","6.09","Crochet, Garrett",663624,676979,,"swinging_strike",,,,,12,"Swinging Strike","R","R","L","BAL","BOS","S",,,0,0,2025,"1.24","1.32","0.95","2.93",,,,0,7,"Bot",,,,,,,-7.554124929728195,-137.33097327968233,-5.492282746431668,17.36394292077367,31.151696125323436,-14.47303424222608,"3.62","1.82",,,,"94.9",2367,"6.6",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.88",,,,,,,,49,1,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",138,"-0.004","-0.039","79.8","7.7",,"0.039",,-3,-3,0.128,0.128,26,28,26,28,3,2,6,2,6,1,"1.25","1.24","-1.24","31.3",4.572639779177864,7.679803387155227,28.555423550559947,52.41960513390245,21.72626480325014
"FF","2025-04-02","96.7","2.55","5.95","Crochet, Garrett",641933,676979,"field_out","hit_into_play",,,,,2,"Tyler O'Neill flies out sharply to center fielder Ceddanne Rafaela.","R","R","L","BAL","BOS","X",8,"fly_ball",0,0,2025,"1.03","1.3","0.15","2.77",,,,2,6,"Bot",96.94,47.61,,,,,-8.850417018853758,-140.43558432405183,-5.92054628475335,15.724260802678753,34.210297659042844,-13.757654573636728,"3.11","1.47",380,"105.1",39,"97.5",2499,"7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.5",0.4329999999999999,0.870153846153846,"0",1,0,0,6,45,1,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",133,"-0.01","-0.26","85.5","7.6",1.7096153846153848,"0.26","105.1",-3,-3,0.117,0.117,26,30,26,30,3,2,6,2,6,1,"1.16","1.03","-1.03","29.2",19.193304973904922,-1.8726322983511472,34.61250352976709,37.1833514129558,28.96866222407415
"FF","2025-04-02","95.9","2.7","5.87","Crochet, Garrett",668939,676979,"field_out","hit_into_play",,,,,1,"Adley Rutschman flies out to left fielder Jarren Duran.","R","R","L","BAL","BOS","X",7,"fly_ball",2,1,2025,"0.88","1.01","-0.38","2.83",,,,1,6,"Bot",35.3,91.73,,,,,-10.2541085284876,-139.25310543408006,-4.761746419889627,13.710977288911964,31.112341624212437,-18.119645457862486,"3.29","1.67",345,"92.6",31,"97.1",2484,"7.1",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.44",0.119,0.209,"0",1,0,0,3,44,4,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",125,"-0.021","-0.298","70.4","7.2",0.371,"0.298","92.6",-3,-3,0.138,0.138,26,27,26,27,3,2,6,2,6,1,"1.48","0.88","-0.88","23.4",18.55333317153407,-16.67068682812553,32.87982705446462,32.22981980793912,36.61559608005503
"FF","2025-04-02","95.4","2.48","5.88","Crochet, Garrett",668939,676979,,"ball",,,,,13,"Ball","R","R","L","BAL","BOS","B",,,1,1,2025,"1.31","1.21","-1.07","2.27",,,,1,6,"Bot",,,,,,,-12.419525622579377,-138.32196546394408,-6.6288677641294615,19.583891633129458,29.964404336651356,-15.278948284438878,"3.29","1.67",,,,"96.4",2434,"7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.51",,,,,,,,44,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",121,"0.004","0.055",,,,"-0.055",,-3,-3,0.134,0.134,26,27,26,27,3,2,6,2,6,1,"1.31","1.31","-1.31","25.7",,,,,
"CH","2025-04-02","89.4","2.57","5.8","Crochet, Garrett",668939,676979,,"ball",,,,,14,"Ball","R","R","L","BAL","BOS","B",,,0,1,2025,"1.31","1.31","0.61","1.09",,,,1,6,"Bot",,,,,,,-7.71596662510029,-129.76005577772315,-8.442716227440117,16.39485048325359,27.082525415167172,-15.776492054698199,"3.25","1.67",,,,"90.6",2171,"7.2",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.34",,,,,,,,44,2,"Changeup",0,3,0,3,3,0,0,3,"Standard","Standard",115,"0.002","0.029",,,,"-0.029",,-3,-3,0.132,0.132,26,27,26,27,3,2,6,2,6,1,"1.56","1.31","-1.31","25.8",,,,,
"FC","2025-04-02","90.8","2.74","6.15","Crochet, Garrett",668939,676979,,"called_strike",,,,,7,"Called Strike","R","R","L","BAL","BOS","S",,,0,0,2025,"-0.02","0.92","-0.68","2.15",,,,1,6,"Bot",,,,,,,-8.623450757245154,-131.9600973464052,-6.13488720613628,1.4565600614151861,26.56806908281401,-20.325285493941617,"3.31","1.67",,,,"92.1",2549,"7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.47",,,,,,,,44,1,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",162,"-0.003","-0.039",,,,"0.039",,-3,-3,0.135,0.135,26,27,26,27,3,2,6,2,6,1,"1.84","-0.02","0.02","33.5",,,,,
"FC","2025-04-02","91.1","2.52","6.2","Crochet, Garrett",676059,676979,"field_out","hit_into_play",,,,,3,"Jordan Westburg lines out sharply to second baseman Kristian Campbell.","R","R","L","BAL","BOS","X",4,"line_drive",2,1,2025,"-0.36","0.84","0.47","3.17",,,,0,6,"Bot",133.25,136.43,,,,,-4.433053942916802,-132.69386481567773,-3.5948862886290707,-3.4995182786036567,25.35283908365348,-21.722159388409832,"3.43","1.65",162,"108.9",9,"92.6",2553,"6.9",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.59",0.848,0.848,"0",1,0,0,4,43,4,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",185,"-0.033","-0.305",,,1.096,"0.305","108.9",-3,-3,0.168,0.168,26,26,26,26,3,2,6,2,6,1,"1.88","-0.36","0.36","36.9",,,,,
"FF","2025-04-02","96.1","2.48","6.1","Crochet, Garrett",676059,676979,,"ball",,,,,13,"Ball","R","R","L","BAL","BOS","B",,,1,1,2025,"0.8","1.52","-1.73","1.94",,,,0,6,"Bot",,,,,,,-13.086032007541592,-139.0631595346452,-8.909150293301822,13.323926857156536,30.999173598921942,-10.41307109009496,"3.55","1.76",,,,"96.9",2412,"7.1",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.44",,,,,,,,43,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",137,"0.006","0.055",,,,"-0.055",,-3,-3,0.162,0.162,26,26,26,26,3,2,6,2,6,1,"0.97","0.8","-0.8","31.9",,,,,
"FF","2025-04-02","96","2.6","5.96","Crochet, Garrett",676059,676979,,"foul",,,,,3,"Foul","R","R","L","BAL","BOS","S",,,1,0,2025,"1.37","1.34","0.79","3.03",,,,0,6,"Bot",,,,,,,-8.014481515235197,-139.5307593709683,-5.23773862452053,19.707341588684784,32.62655135911272,-13.637692473912963,"3.43","1.65",,,,"97",2386,"7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.48",,,,,,,,43,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",132,"-0.006","-0.05","49.5","5.9",,"0.05",,-3,-3,0.168,0.168,26,26,26,26,3,2,6,2,6,1,"1.14","1.37","-1.37","26.7",5.742888527547618,27.9000766495087,26.584041180289013,50.876246635539594,13.374594416029327
"FF","2025-04-02","96","2.34","6.17","Crochet, Garrett",676059,676979,,"ball",,,,,12,"Ball","R","R","L","BAL","BOS","B",,,0,0,2025,"1.2","1.61","1.02","3.21",,,,0,6,"Bot",,,,,,,-6.270342004418199,-139.4476135706152,-5.896474953586962,17.086247375967574,34.645591682774686,-10.026011052731695,"3.54","1.84",,,,"96.6",2455,"7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.53",,,,,,,,43,1,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",136,"0.005","0.041",,,,"-0.041",,-3,-3,0.163,0.163,26,26,26,26,3,2,6,2,6,1,"0.89","1.2","-1.2","30.9",,,,,
"SI","2025-04-02","95.3","2.61","5.98","Crochet, Garrett",656775,676979,"strikeout","swinging_strike",,,,,12,"Cedric Mullins strikes out swinging.","R","L","L","BAL","BOS","S",2,,3,2,2025,"1.46","0.57","1.5","3.39",,,,2,5,"Bot",,,,,,,-6.220711221715797,-138.7076742370806,-2.468947154693798,20.208730892772962,31.027688422854467,-24.4647177717454,"3.39","1.66",,,,"96.1",2361,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.79",,0,"0",1,0,0,,39,8,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",139,"-0.013","-0.328","42.9","5.5",,"0.328",,-3,-3,0.15,0.15,26,30,26,31,2,1,6,2,6,1,"1.94","1.46","1.46","27.3",5.952542844726508,23.593024654440313,19.956795294714126,12.424393415786147,20.72413933482139
"FC","2025-04-02","88.4","2.66","6.16","Crochet, Garrett",656775,676979,,"foul",,,,,6,"Foul","R","L","L","BAL","BOS","S",,,3,2,2025,"-0.17","0.56","0.63","2.39",,,,2,5,"Bot",,,,,,,-4.630833522927517,-128.7826334878995,-4.374198721196216,-1.0683128375629947,24.55172791528448,-25.20241259844989,"3.39","1.66",59,"64.9",85,"89.5",2537,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.77",,,,,,,,39,7,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",211,"0","0","70.0","7.1",,"0","88.0",-3,-3,0.15,0.15,26,30,26,31,2,1,6,2,6,1,"2.33","-0.17","-0.17","35.2",8.643135762372419,-12.608316525761397,32.678764696354335,22.957990442840835,33.78902376898457
"FF","2025-04-02","95.3","2.87","5.89","Crochet, Garrett",656775,676979,,"ball",,,,,13,"Ball","R","L","L","BAL","BOS","B",,,2,2,2025,"0.93","1.39","-1.07","2.38",,,,2,5,"Bot",,,,,,,-12.530854446253137,-138.17625581446129,-6.7681124833653,14.633197759253152,28.993480625192106,-12.937319277065752,"3.45","1.61",,,,"96.2",2514,"6.8",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.65",,,,,,,,39,6,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",132,"0.003","0.104",,,,"-0.104",,-3,-3,0.147,0.147,26,30,26,31,2,1,6,2,6,1,"1.13","0.93","0.93","27.1",,,,,
"ST","2025-04-02","82.6","2.43","6.24","Crochet, Garrett",656775,676979,,"foul",,,,,1,"Foul","R","L","L","BAL","BOS","S",,,2,2,2025,"-1.27","0.16","-0.36","2.91",,,,2,5,"Bot",,,,,,,-3.906056357149247,-120.21709501445851,-1.3845114647945336,-11.571430707047101,23.67391983965745,-30.589801626654904,"3.39","1.66",108,"70.3",10,"83.2",2409,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.76",,,,,,,,39,5,"Sweeper",0,3,0,3,3,0,0,3,"Standard","Standard",296,"0","0","71.6","7.2",,"0","88.0",-3,-3,0.147,0.147,26,30,26,31,2,1,6,2,6,1,"3.19","-1.27","-1.27","35.8",11.6439236845529,-9.226006989882109,23.509077388935765,36.00636400393057,31.71528506406218
"FC","2025-04-02","90.9","2.48","6.05","Crochet, Garrett",656775,676979,,"swinging_strike",,,,,13,"Swinging Strike","R","L","L","BAL","BOS","S",,,2,1,2025,"-0.32","0.76","-1.22","1.45",,,,2,5,"Bot",,,,,,,-8.646120896149966,-132.06658433499507,-7.3398829303722755,-2.165113969023162,25.394525446781966,-21.94902707626436,"3.39","1.66",,,,"92",2598,"6.8",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.65",,,,,,,,39,4,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",175,"-0.002","-0.073","69.1","8.2",,"0.073",,-3,-3,0.149,0.149,26,30,26,31,2,1,6,2,6,1,"1.99","-0.32","-0.32","33.8",13.984122439787905,-4.2054602401345145,32.76632759756275,45.74303731418337,30.764790696574952
"SI","2025-04-02","95.3","2.67","5.83","Crochet, Garrett",656775,676979,,"ball",,,,,13,"Ball","R","L","L","BAL","BOS","B",,,1,1,2025,"1.65","0.58","-0.53","1.25",,,,2,5,"Bot",,,,,,,-12.168201171257818,-138.1580549487012,-7.76195761364779,23.76814501985349,28.137656810821248,-23.10989907145342,"3.44","1.69",,,,"96.2",2417,"6.8",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.7",,,,,,,,39,3,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",134,"0.002","0.053",,,,"-0.053",,-3,-3,0.147,0.147,26,30,26,31,2,1,6,2,6,1,"1.93","1.65","1.65","22.9",,,,,
"ST","2025-04-02","83.5","2.46","6.16","Crochet, Garrett",656775,676979,,"ball",,,,,13,"Ball","R","L","L","BAL","BOS","B",,,0,1,2025,"-0.84","0.14","-0.59","1.06",,,,2,5,"Bot",,,,,,,-5.405473387859703,-121.55168228392199,-5.662096043715838,-7.330137071624748,23.15892772478932,-29.855205419656524,"3.45","1.66",,,,"84.3",2453,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.75",,,,,,,,39,2,"Sweeper",0,3,0,3,3,0,0,3,"Standard","Standard",291,"0.001","0.027",,,,"-0.027",,-3,-3,0.146,0.146,26,30,26,31,2,1,6,2,6,1,"3.12","-0.84","-0.84","33.1",,,,,
"SI","2025-04-02","94.4","2.86","5.87","Crochet, Garrett",656775,676979,,"called_strike",,,,,9,"Called Strike","R","L","L","BAL","BOS","S",,,0,0,2025,"1.77","0.67","0.52","2.14",,,,2,5,"Bot",,,,,,,-10.066840122408909,-137.0768099327419,-5.574031604799615,24.452070867901238,27.35492950413701,-22.725037002114544,"3.44","1.69",,,,"95.2",2338,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.83",,,,,,,,39,1,"Sinker",0,3,0,3,3,0,0,3,"Standard","Standard",133,"-0.002","-0.043",,,,"0.043",,-3,-3,0.148,0.148,26,30,26,31,2,1,6,2,6,1,"1.88","1.77","1.77","24.7",,,,,
"FF","2025-04-02","95.4","2.53","6.09","Crochet, Garrett",622761,676979,"field_out","hit_into_play",,,,,11,"Jorge Mateo flies out to center fielder Ceddanne Rafaela.","R","R","L","BAL","BOS","X",8,"fly_ball",1,2,2025,"0.72","1.43","-0.58","3.91",,,,1,5,"Bot",107.01,80.17,,,,,-9.819316651315065,-138.5722883089535,-3.2948718538966335,11.490266052960695,31.906856746527335,-13.199071023000583,"3.46","1.66",300,"88",36,"95.6",2396,"6.6",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.91",0.018,0.027,"0",1,0,0,3,38,4,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",135,"-0.013","-0.18","65.3","6.3",0.043,"0.18","88.0",-3,-3,0.161,0.161,26,30,26,30,2,1,6,3,6,4,"1.09","0.72","-0.72","28.9",6.491466903698815,2.3522176643669575,19.289955684704825,28.653220147811773,25.603223581697634
"FF","2025-04-02","95.7","2.55","5.95","Crochet, Garrett",622761,676979,,"ball",,,,,11,"Ball","R","R","L","BAL","BOS","B",,,0,2,2025,"0.96","1.39","-1.64","2.87",,,,1,5,"Bot",,,,,,,-13.276564093241836,-138.69957032674074,-5.648647258197824,15.427374974536292,31.27994698329622,-13.023687151680406,"3.54","1.72",,,,"96",2457,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.79",,,,,,,,38,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",133,"0.002","0.017",,,,"-0.017",,-3,-3,0.159,0.159,26,30,26,30,2,1,6,3,6,4,"1.12","0.96","-0.96","27.6",,,,,
"CH","2025-04-02","89.7","2.47","5.9","Crochet, Garrett",622761,676979,,"swinging_strike",,,,,14,"Swinging Strike","R","R","L","BAL","BOS","S",,,0,1,2025,"1.56","0.81","0.84","1.7",,,,1,5,"Bot",,,,,,,-7.402744857573629,-130.37137199044133,-6.138225316795304,19.322916184515822,27.933274484370575,-21.8144494567759,"3.46","1.66",,,,"90.6",2081,"6.9",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.57",,,,,,,,38,2,"Changeup",0,3,0,3,3,0,0,3,"Standard","Standard",122,"-0.003","-0.052","72.5","8.4",,"0.052",,-3,-3,0.162,0.162,26,30,26,30,2,1,6,3,6,4,"2.03","1.56","-1.56","27.2",12.89555812357511,-13.787081721400915,31.324639493662932,44.82721015044045,36.470993084501295
"FC","2025-04-02","91.9","2.6","6.17","Crochet, Garrett",622761,676979,,"called_strike",,,,,9,"Called Strike","R","R","L","BAL","BOS","S",,,0,0,2025,"-0.22","0.97","0.79","2.18",,,,1,5,"Bot",,,,,,,-4.119001396469565,-133.6873446825642,-6.396740916094237,-1.8124526763487059,28.56350076311745,-19.38550702102123,"3.48","1.69",,,,"92.6",2622,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.81",,,,,,,,38,1,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",171,"-0.003","-0.039",,,,"0.039",,-3,-3,0.165,0.165,26,30,26,30,2,1,6,3,6,4,"1.73","-0.22","0.22","33.6",,,,,
"FF","2025-04-02","95","2.49","5.96","Crochet, Garrett",602104,676979,"strikeout","swinging_strike",,,,,1,"Ramón Urías strikes out swinging.","R","R","L","BAL","BOS","S",2,,0,2,2025,"0.98","1.3","-0.55","3",,,,0,5,"Bot",,,,,,,-10.222736425830293,-137.900422307182,-4.985671074257221,14.821222768780121,31.89319289268718,-14.661550925502778,"3.18","1.59",,,,"95.3",2391,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.8",,0,"0",1,0,0,,37,3,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",126,"-0.018","-0.165","62.6","6.1",,"0.165",,-3,-3,0.183,0.183,26,31,26,31,2,1,6,2,6,1,"1.25","0.98","-0.98","27.4",3.7122675086014865,26.990456240359787,28.535182685846134,28.722431721492267,16.12179433817525
"FF","2025-04-02","94.2","2.52","6","Crochet, Garrett",602104,676979,,"foul",,,,,12,"Foul","R","R","L","BAL","BOS","S",,,0,1,2025,"1.1","1.4","0.97","2.59",,,,0,5,"Bot",,,,,,,-6.488635168765924,-136.8776538818541,-6.270249872339372,15.273164042114585,30.985806312719205,-13.373130387453525,"3.18","1.59",232,"78",27,"94.3",2381,"6.5",778483,657136,671213,692225,608324,596115,680776,678882,677800,"54",,,,,,,,37,2,"4-Seam Fastball",0,3,0,3,3,0,0,3,"Standard","Standard",133,"-0.005","-0.055","68.3","7.6",,"0.055","88.0",-3,-3,0.188,0.188,26,31,26,31,2,1,6,2,6,1,"1.18","1.1","-1.1","28.2",7.599432973890069,14.35913484010697,25.080402420235025,48.043624767310476,21.236170334025953
"FC","2025-04-02","90.1","2.64","6.2","Crochet, Garrett",602104,676979,,"called_strike",,,,,3,"Called Strike","R","R","L","BAL","BOS","S",,,0,0,2025,"-0.11","1.07","0.75","2.91",,,,0,5,"Bot",,,,,,,-4.476226262065635,-131.1325517210127,-4.54006386330922,-0.38772878789949466,26.66695334180052,-19.07852290583865,"3.26","1.6",,,,"90.7",2467,"6.5",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.95",,,,,,,,37,1,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",164,"-0.004","-0.039",,,,"0.039",,-3,-3,0.192,0.192,26,31,26,31,2,1,6,2,6,1,"1.73","-0.11","0.11","31.9",,,,,
"SI","2025-04-02","96.5","2.64","5.83","Crochet, Garrett",596142,676979,"strikeout","called_strike",,,,,4,"Gary Sánchez called out on strikes.","R","R","L","BAL","BOS","S",2,,1,2,2025,"1.55","0.45","-0.49","2.38",,,663624,2,4,"Bot",,,,,,,-11.903939807234602,-140.02535558185338,-4.669033025773286,23.04586943470804,30.39198588978262,-25.287373677392214,"3.43","1.73",,,,"97.2",2395,"6.8",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.73",,0,"0",1,0,0,,30,6,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",130,"-0.023","-0.183",,,,"0.183",,-1,-1,0.385,0.385,26,32,26,33,2,1,6,3,6,3,"2","1.55","-1.55","26.7",,,,,
"FC","2025-04-02","87.5","2.47","6.28","Crochet, Garrett",596142,676979,,"foul",,,,,8,"Foul","R","R","L","BAL","BOS","S",,,1,2,2025,"-0.64","-0.06","-0.19","2.09",,,663624,2,4,"Bot",,,,,,,-5.115473911506027,-127.48730047085192,-3.918425297693667,-6.083768195922063,23.807595539758637,-32.29668581023849,"3.34","1.61",90,"104.4",3,"88.6",2622,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.83",,,,,,,,30,5,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",270,"0","0","75.9","8.0",,"0","104.4",-1,-1,0.385,0.385,26,32,26,33,2,1,6,3,6,3,"3.01","-0.64","0.64","35.0",14.000280713841935,-19.264039819944898,27.92635098325589,32.3313056579956,43.49868927225081
"FC","2025-04-02","90.5","2.35","6.22","Crochet, Garrett",596142,676979,,"foul",,,,,3,"Foul","R","R","L","BAL","BOS","S",,,1,2,2025,"-0.47","0.25","0.37","2.92",,,663624,2,4,"Bot",,,,,,,-3.954453243278258,-131.84626417572818,-2.8794566574924234,-4.724652518666485,27.011735837095323,-28.893921609065554,"3.34","1.61",189,"71.2",55,"91.3",2685,"6.6",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.86",,,,,,,,30,4,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",241,"0","0","70.4","7.0",,"0","88.0",-1,-1,0.385,0.385,26,32,26,33,2,1,6,3,6,3,"2.52","-0.47","0.47","37.5",1.7303041932497958,14.786684622857468,29.438721749952954,38.48024538063514,22.96664742142527
"FF","2025-04-02","96.2","2.63","5.99","Crochet, Garrett",596142,676979,,"foul",,,,,3,"Foul","R","R","L","BAL","BOS","S",,,1,1,2025,"0.96","1.62","0.35","3.29",,,663624,2,4,"Bot",,,,,,,-8.286662201681178,-139.64803285885077,-5.1977641550895095,14.502881288845822,35.04565152534429,-10.068553682749306,"3.34","1.61",262,"83.5",54,"96.3",2461,"6.7",778483,657136,671213,692225,608324,596115,680776,678882,677800,"53.76",,,,,,,,30,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",133,"-0.006","-0.073","74.2","7.8",,"0.073","88.0",-1,-1,0.391,0.391,26,32,26,33,2,1,6,3,6,3,"0.88","0.96","-0.96","29.3",16.35196535259449,-8.609672784084772,29.00436953450659,38.68531694558918,34.92668611499964
